,0,1,2,3,4
6815,0.01,0.01,0.01,0.01,0.01
6816,0.03,0.03,0.03,0.03,0.03
6817,0.01,0.01,0.01,0.01,0.01
6818,0.01,0.01,0.03,0.01,0.01
6819,0.01,0.01,0.01,0.01,0.01
6820,0.01,0.01,0.01,0.01,0.01
6821,0.01,0.01,0.01,0.01,0.01
6822,0.01,0.03,0.01,0.01,0.01
6823,0.01,0.01,0.01,0.01,0.01
6824,0.03,0.03,0.03,0.03,0.03
6825,0.01,0.01,0.01,0.03,0.03
6826,0.03,0.03,0.03,0.03,0.03
6827,0.03,0.03,0.03,0.05,0.03
6828,0.01,0.01,0.01,0.03,0.03
6829,0.05,0.05,0.03,0.05,0.05
6830,0.03,0.03,0.03,0.05,0.03
6831,0.03,0.05,0.05,0.03,0.05
6832,0.01,0.01,0.01,0.01,0.01
6833,0.05,0.03,0.03,0.03,0.03
6834,0.03,0.03,0.03,0.03,0.03
6835,0.01,0.01,0.01,0.01,0.01
6836,0.01,0.01,0.01,0.01,0.01
6837,0.01,0.01,0.01,0.01,0.01
6838,0.01,0.01,0.01,0.03,0.01
6839,0.01,0.01,0.01,0.01,0.01
6840,0.01,0.01,0.01,0.01,0.01
6841,0.01,0.01,0.01,0.01,0.01
6842,0.01,0.01,0.01,0.01,0.01
6843,0.01,0.01,0.01,0.01,0.01
6844,0.01,0.01,0.01,0.01,0.01
6845,0.01,0.01,0.01,0.01,0.01
6846,0.03,0.03,0.03,0.03,0.03
6847,0.03,0.03,0.03,0.03,0.03
6848,0.01,0.03,0.01,0.03,0.03
6849,0.03,0.03,0.03,0.03,0.03
6850,0.03,0.05,0.03,0.05,0.03
6851,0.03,0.03,0.03,0.03,0.03
6852,0.01,0.01,0.01,0.01,0.01
6853,0.01,0.01,0.01,0.01,0.01
6854,0.03,0.03,0.03,0.01,0.03
6855,0.01,0.01,0.01,0.01,0.01
6856,0.01,0.01,0.01,0.01,0.01
6857,0.01,0.01,0.01,0.01,0.01
6858,0.01,0.03,0.01,0.01,0.01
6859,0.03,0.03,0.01,0.03,0.01
6860,0.03,0.01,0.03,0.01,0.03
6861,0.01,0.01,0.01,0.01,0.01
6862,0.01,0.01,0.01,0.03,0.01
6863,0.01,0.01,0.01,0.03,0.01
6864,0.01,0.01,0.01,0.01,0.01
6865,0.03,0.03,0.03,0.03,0.03
6866,0.01,0.01,0.01,0.01,0.01
6867,0.03,0.03,0.03,0.03,0.03
6868,0.01,0.01,0.01,0.01,0.01
6869,0.01,0.01,0.01,0.01,0.01
6870,0.01,0.01,0.01,0.01,0.01
6871,0.03,0.03,0.03,0.03,0.03
6872,0.07,0.07,,0.07,0.05
6873,0.05,0.03,0.05,0.05,0.03
6874,0.01,0.01,0.01,0.01,0.01
6875,0.01,0.01,0.01,0.01,0.01
6876,0.01,0.01,0.01,0.01,0.01
6877,0.05,0.01,0.03,0.03,0.03
6878,0.01,0.01,0.01,0.01,0.01
6879,0.01,0.01,0.01,0.01,0.01
6880,0.01,0.01,0.01,0.01,0.01
6881,0.01,0.01,0.01,0.01,0.01
6882,0.01,0.01,0.01,0.01,0.01
6883,0.03,0.03,0.03,0.03,0.03
6884,0.03,0.03,0.03,0.03,0.03
6885,0.01,0.03,0.03,0.03,0.03
6886,0.01,0.01,0.03,0.01,0.01
6887,0.01,0.01,0.01,0.01,0.01
6888,0.01,0.01,0.01,0.01,0.01
6889,0.03,0.03,0.03,0.03,0.03
6890,0.01,0.01,0.01,0.01,0.01
6891,0.01,0.01,0.01,0.01,0.01
6892,0.03,0.03,0.03,0.03,0.03
6893,0.01,0.01,0.01,0.01,0.01
6894,0.03,0.03,0.03,0.03,0.03
6895,0.03,0.03,0.03,0.03,0.03
6896,0.01,0.01,0.01,0.01,0.01
6897,0.03,0.03,0.03,0.03,0.03
6898,0.05,0.05,0.05,0.05,0.05
6899,0.03,0.03,0.03,0.03,0.03
6900,0.03,0.03,0.03,0.03,0.03
6901,0.01,0.01,0.01,0.01,0.01
6902,0.01,0.01,0.01,0.01,0.01
6903,0.01,0.01,0.01,0.01,0.01
6904,0.01,0.01,0.01,0.01,0.01
6905,0.01,0.01,0.01,0.01,0.01
6906,0.01,0.01,0.01,0.01,0.01
6907,0.03,0.03,0.01,0.01,0.01
6908,0.01,0.01,0.01,0.01,0.01
6909,0.01,0.01,0.01,0.01,0.01
6910,0.03,0.03,0.03,0.03,0.03
6911,0.01,0.01,0.01,0.01,0.01
6912,0.01,0.01,0.01,0.01,0.01
6913,0.03,0.03,0.03,0.03,0.03
6914,0.03,0.03,0.03,0.01,0.01
6915,0.01,0.01,0.01,0.01,0.01
6916,0.01,0.01,0.01,0.01,0.01
6917,0.01,0.01,0.01,0.01,0.01
6918,0.03,0.03,0.03,0.03,0.03
6919,0.03,0.03,0.03,0.03,0.03
6920,0.01,0.01,0.01,0.01,0.01
6921,0.03,0.03,0.03,0.03,0.03
6922,0.01,0.01,0.01,0.01,0.01
6923,0.03,0.03,0.03,0.03,0.03
6924,0.01,0.01,0.01,0.01,0.01
6925,0.01,0.01,0.01,0.01,0.01
6926,0.01,0.01,0.01,0.01,0.01
6927,0.01,0.01,0.03,0.01,0.01
6928,0.01,0.01,0.01,0.01,0.01
6929,0.01,0.01,0.01,0.01,0.01
6930,0.01,0.01,0.01,0.01,0.01
6931,0.01,0.01,0.01,0.01,0.01
6932,0.01,0.01,0.03,0.03,0.01
6933,0.01,0.01,0.01,0.01,0.01
6934,0.01,0.01,0.01,0.01,0.01
6935,0.01,0.01,0.01,0.01,0.01
6936,0.01,0.01,0.01,0.01,0.01
6937,0.01,0.01,0.01,0.01,0.01
6938,0.03,0.03,0.03,0.03,0.03
6939,0.01,0.01,0.01,0.03,0.01
6940,0.03,0.03,0.03,0.03,0.03
6941,0.07,0.05,0.05,0.07,0.07
6942,0.01,0.01,0.01,0.01,0.01
6943,0.01,0.01,0.01,0.01,0.01
6944,0.01,0.01,0.01,0.01,0.01
6945,0.01,0.03,0.03,0.03,0.03
6946,0.07,0.05,0.05,0.07,0.05
6947,0.05,0.05,0.05,0.05,0.07
6948,0.03,0.03,0.03,0.03,0.03
6949,0.03,0.03,0.03,0.03,0.03
6950,0.03,0.03,0.03,0.03,0.03
6951,0.01,0.01,0.01,0.01,0.01
6952,0.01,0.01,0.01,0.01,0.01
6953,0.03,0.03,0.03,0.03,0.03
6954,0.03,0.03,0.03,0.03,0.03
6955,0.01,0.01,0.01,0.01,0.01
6956,0.03,0.03,0.03,0.03,0.05
6957,0.03,0.03,0.01,0.01,0.03
6958,0.01,0.01,0.01,0.01,0.01
6959,0.03,0.03,0.03,0.03,0.03
6960,0.03,0.03,0.03,0.03,0.03
6961,0.03,0.03,0.03,0.03,0.03
6962,0.01,0.01,0.01,0.01,0.01
6963,0.03,0.03,0.03,0.03,0.03
6964,0.03,0.03,0.03,0.03,0.03
6965,0.03,0.03,0.03,0.03,0.03
6966,0.03,0.03,0.03,0.03,0.03
6967,0.01,0.01,0.01,0.01,0.01
6968,0.03,0.03,0.01,0.01,0.01
6969,0.01,0.03,0.01,0.01,0.01
6970,0.03,0.03,0.03,0.03,0.03
6971,0.03,0.03,0.03,0.03,0.03
6972,0.03,0.03,0.03,0.03,0.03
6973,0.01,0.01,0.01,0.01,0.01
6974,0.01,0.01,0.01,0.01,0.01
6975,0.01,0.01,0.01,0.01,0.01
6976,0.03,0.03,0.03,0.03,0.03
6977,0.05,0.03,0.03,0.03,0.03
6978,0.01,0.01,0.01,0.01,0.01
6979,0.01,0.01,0.03,0.01,0.01
6980,0.01,0.01,0.01,0.01,0.01
6981,0.01,0.01,0.01,0.01,0.01
6982,0.01,0.01,0.01,0.01,0.01
6983,0.01,0.01,0.01,0.01,0.01
6984,0.01,0.01,0.01,0.01,0.01
6985,0.01,0.01,0.01,0.01,0.01
6986,0.01,0.01,0.01,0.01,0.01
6987,0.01,0.01,0.01,0.01,0.01
6988,0.01,0.01,0.01,0.01,0.01
6989,0.03,0.03,0.03,0.03,0.03
6990,0.01,0.01,0.01,0.01,0.01
6991,0.01,0.01,0.01,0.01,0.01
6992,0.01,0.01,0.01,0.01,0.01
6993,0.03,0.03,0.03,0.03,0.03
6994,0.05,0.05,0.05,0.05,0.05
6995,0.05,0.05,0.03,0.05,0.05
6996,0.05,0.03,0.05,0.03,0.03
6997,0.03,0.01,0.03,0.03,0.03
6998,0.01,0.01,0.01,0.01,0.01
6999,0.01,0.01,0.01,0.01,0.01
7000,0.03,0.03,0.03,0.03,0.03
7001,0.03,0.03,0.03,0.03,0.03
7002,0.01,0.01,0.01,0.01,0.01
7003,0.03,0.01,0.03,0.03,0.01
7004,0.01,0.01,0.01,0.01,0.01
7005,0.01,0.01,0.03,0.01,0.03
7006,0.03,0.03,0.03,0.03,0.03
7007,0.01,0.01,0.01,0.01,0.01
7008,0.01,0.01,0.01,0.01,0.01
7009,0.01,0.01,0.01,0.01,0.01
7010,0.03,0.03,0.03,0.03,0.03
7011,0.01,0.01,0.01,0.01,0.01
7012,0.01,0.01,0.01,0.01,0.01
7013,0.01,0.01,0.01,0.01,0.01
7014,0.03,0.03,0.03,0.03,0.03
7015,0.01,0.01,0.01,0.01,0.01
7016,0.03,0.03,0.03,0.03,0.03
7017,0.05,0.05,0.05,0.05,0.05
7018,0.01,0.01,0.01,0.01,0.01
7019,0.03,0.03,0.03,0.03,0.03
7020,0.01,0.01,0.01,0.01,0.03
7021,0.03,0.01,0.03,0.03,0.01
7022,0.01,0.03,0.01,0.01,0.01
7023,0.03,0.03,0.03,0.03,0.03
7024,0.03,0.03,0.03,0.03,0.03
7025,0.01,0.01,0.01,0.01,0.01
7026,0.01,0.01,0.01,0.01,0.01
7027,0.03,0.03,0.03,0.03,0.03
7028,0.01,0.01,0.01,0.01,0.01
7029,0.01,0.01,0.01,0.01,0.01
7030,0.03,0.03,0.03,0.03,0.03
7031,0.01,0.01,0.01,0.01,0.01
7032,0.01,0.01,0.01,0.01,0.01
7033,0.01,0.01,0.01,0.01,0.01
7034,0.01,0.01,0.01,0.01,0.01
7035,0.01,0.01,0.01,0.01,0.01
7036,0.01,0.01,0.01,0.01,0.01
7037,0.03,0.03,0.03,0.03,0.03
7038,0.03,0.03,0.03,0.03,0.03
7039,0.01,0.01,0.01,0.01,0.01
7040,0.01,0.01,0.01,0.01,0.01
7041,0.01,0.01,0.01,0.01,0.01
7042,0.03,0.03,0.03,0.03,0.03
7043,0.01,0.03,0.01,0.01,0.01
7044,0.03,0.01,0.03,0.03,0.03
7045,0.03,0.01,0.03,0.03,0.03
7046,0.03,0.03,0.03,0.03,0.03
7047,0.01,0.03,0.01,0.01,0.01
7048,0.01,0.03,0.01,0.01,0.01
7049,0.01,0.01,0.01,0.01,0.01
7050,0.01,0.01,0.01,0.01,0.01
7051,0.05,0.03,0.05,0.05,0.05
7052,0.01,0.01,0.01,0.01,0.01
7053,0.01,0.03,0.03,0.01,0.03
7054,0.01,0.01,0.01,0.01,0.01
7055,0.01,0.01,0.01,0.01,0.01
7056,0.01,0.01,0.01,0.01,0.01
7057,0.03,0.03,0.03,0.03,0.03
7058,0.03,0.03,0.03,0.03,0.03
7059,0.03,0.03,0.03,0.03,0.03
7060,0.01,0.01,0.01,0.01,0.01
7061,0.03,0.03,0.03,0.03,0.03
7062,0.01,0.01,0.01,0.01,0.01
7063,0.01,0.01,0.01,0.01,0.01
7064,0.03,0.03,0.03,0.03,0.03
7065,0.03,0.03,0.05,0.03,0.03
7066,0.01,0.01,0.01,0.01,0.01
7067,0.03,0.01,0.01,0.03,0.03
7068,0.01,0.01,0.01,0.01,0.01
7069,0.03,0.03,0.03,0.03,0.03
7070,0.05,0.05,0.05,0.05,0.05
7071,0.01,0.01,0.01,0.01,0.01
7072,0.01,0.01,0.01,0.01,0.01
7073,0.01,0.01,0.01,0.01,0.01
7074,0.03,0.05,0.01,0.01,0.05
7075,0.01,0.01,0.01,0.01,0.01
7076,0.01,0.01,0.03,0.03,0.01
7077,0.01,0.01,0.01,0.03,0.01
7078,0.01,0.01,0.01,0.01,0.01
7079,0.01,0.01,0.01,0.01,0.01
7080,0.01,0.01,0.01,0.01,0.01
7081,0.01,0.01,0.01,0.01,0.01
7082,0.03,0.03,0.03,0.03,0.03
7083,0.01,0.01,0.01,0.01,0.01
7084,0.01,0.01,0.01,0.01,0.01
7085,0.01,0.01,0.01,0.01,0.01
7086,0.01,0.01,0.01,0.01,0.01
7087,0.01,0.01,0.01,0.01,0.01
7088,0.03,0.01,0.01,0.01,0.01
7089,0.03,0.01,0.01,0.01,0.01
7090,0.01,0.03,0.03,0.03,0.03
7091,0.05,0.05,0.05,0.05,0.05
7092,0.03,0.03,0.03,0.03,0.03
7093,0.01,0.01,0.01,0.01,0.01
7094,0.03,0.03,0.03,0.03,0.03
7095,0.01,0.01,0.01,0.01,0.01
7096,0.01,0.01,0.01,0.01,0.01
7097,0.01,0.01,0.01,0.01,0.01
7098,0.03,0.03,0.01,0.03,0.01
7099,0.03,0.03,0.03,0.03,0.03
7100,0.01,0.01,0.01,0.01,0.01
7101,0.03,0.03,0.03,0.01,0.01
7102,0.01,0.03,0.01,0.01,0.01
7103,0.01,0.01,0.01,0.01,0.01
7104,0.01,0.01,0.01,0.01,0.01
7105,0.01,0.01,0.01,0.01,0.01
7106,0.01,0.01,0.01,0.01,0.01
7107,0.01,0.01,0.01,0.01,0.01
7108,0.01,0.01,0.01,0.01,0.01
7109,0.01,0.01,0.01,0.01,0.01
7110,0.01,0.01,0.01,0.01,0.01
7111,0.01,0.01,0.01,0.01,0.01
7112,0.01,0.01,0.01,0.01,0.01
7113,0.03,0.03,0.03,0.03,0.03
7114,0.05,0.07,0.07,0.05,0.05
7115,0.05,0.05,0.05,0.05,0.05
7116,0.01,0.01,0.01,0.01,0.01
7117,0.03,0.03,0.03,0.03,0.03
7118,0.01,0.01,0.01,0.01,0.01
7119,0.01,0.01,0.01,0.01,0.01
7120,0.01,0.01,0.01,0.03,0.01
7121,0.01,0.03,0.01,0.01,0.01
7122,0.01,0.01,0.01,0.01,0.01
7123,0.03,0.03,0.03,0.03,0.03
7124,0.03,0.03,0.03,0.03,0.03
7125,0.03,0.01,0.01,0.03,0.01
7126,0.01,0.01,0.01,0.01,0.03
7127,0.01,0.01,0.01,0.01,0.01
7128,0.01,0.01,0.01,0.01,0.01
7129,0.01,0.01,0.01,0.01,0.01
7130,0.01,0.01,0.01,0.01,0.01
7131,0.01,0.01,0.01,0.01,0.01
7132,0.01,0.01,0.01,0.01,0.01
7133,0.01,0.01,0.01,0.01,0.01
7134,0.05,0.05,0.05,0.03,0.03
7135,0.01,0.01,0.01,0.01,0.01
7136,0.01,0.01,0.01,0.01,0.01
7137,0.01,0.01,0.01,0.01,0.01
7138,0.07,0.07,0.07,0.07,0.07
7139,,0.07,0.07,,
7140,0.01,0.01,0.01,0.01,0.01
7141,0.01,0.01,0.03,0.01,0.01
7142,0.03,0.01,0.01,0.03,0.03
7143,0.01,0.01,0.01,0.01,0.01
7144,0.01,0.01,0.01,0.01,0.01
7145,0.03,0.03,0.03,0.03,0.03
7146,0.01,0.01,0.01,0.01,0.01
7147,0.01,0.01,0.01,0.01,0.01
7148,0.03,0.03,0.03,0.03,0.03
7149,0.01,0.01,0.01,0.01,0.01
7150,0.01,0.01,0.01,0.01,0.01
7151,0.03,0.03,0.01,0.03,0.03
7152,0.03,0.03,0.03,0.03,0.03
7153,0.01,0.01,0.01,0.01,0.01
7154,0.03,0.03,0.03,0.03,0.03
7155,0.01,0.01,0.01,0.01,0.01
7156,0.03,0.03,0.03,0.03,0.03
7157,0.03,0.03,0.03,0.03,0.03
7158,0.01,0.01,0.01,0.01,0.01
7159,0.03,0.03,0.03,0.03,0.03
7160,0.03,0.03,0.03,0.03,0.01
7161,0.03,0.03,0.03,0.03,0.03
7162,0.03,0.03,0.03,0.03,0.03
7163,0.03,0.03,0.03,0.01,0.01
7164,0.01,0.01,0.01,0.01,0.01
7165,0.01,0.01,0.01,0.01,0.03
7166,0.03,0.01,0.01,0.01,0.03
7167,0.01,0.01,0.01,0.01,0.01
7168,0.01,0.01,0.01,0.01,0.01
7169,0.01,0.01,0.01,0.01,0.01
7170,0.03,0.03,0.03,0.03,0.03
7171,0.01,0.01,0.01,0.01,0.01
7172,0.01,0.01,0.01,0.03,0.03
7173,0.03,0.03,0.03,0.03,0.03
7174,0.01,0.03,0.03,0.03,0.03
7175,0.01,0.01,0.01,0.01,0.01
7176,0.01,0.01,0.03,0.03,0.03
7177,0.01,0.01,0.01,0.01,0.01
7178,0.01,0.01,0.01,0.01,0.01
7179,0.01,0.01,0.01,0.01,0.01
7180,0.01,0.01,0.01,0.01,0.01
7181,0.01,0.03,0.01,0.01,0.01
7182,0.03,0.03,0.03,0.03,0.03
7183,0.03,0.01,0.03,0.01,0.03
7184,0.01,0.01,0.01,0.01,0.01
7185,0.05,0.05,0.05,0.05,0.03
7186,0.01,0.01,0.01,0.01,0.01
7187,0.01,0.01,0.01,0.01,0.01
7188,0.03,0.03,0.03,0.03,0.03
7189,0.01,0.01,0.01,0.01,0.01
7190,0.01,0.01,0.01,0.01,0.01
7191,0.01,0.01,0.01,0.01,0.01
7192,0.01,0.01,0.01,0.01,0.01
7193,0.01,0.01,0.01,0.01,0.01
7194,0.01,0.01,0.01,0.01,0.01
7195,0.03,0.03,0.03,0.03,0.03
7196,0.01,0.01,0.01,0.01,0.01
7197,0.01,0.01,0.01,0.01,0.01
7198,0.03,0.03,0.01,0.03,0.03
7199,0.03,0.03,0.03,0.03,0.03
7200,0.03,0.03,0.03,0.03,0.03
7201,0.03,0.01,0.03,0.03,0.03
7202,0.03,0.03,0.03,0.03,0.03
7203,0.01,0.01,0.03,0.01,0.01
7204,0.03,0.03,0.03,0.03,0.03
7205,0.01,0.01,0.01,0.01,0.01
7206,0.01,0.01,0.01,0.01,0.01
7207,0.01,0.01,0.01,0.01,0.01
7208,0.01,0.01,0.01,0.01,0.01
7209,0.01,0.01,0.01,0.01,0.01
7210,0.03,0.03,0.03,0.03,0.03
7211,0.03,0.01,0.03,0.03,0.03
7212,0.01,0.01,0.01,0.01,0.01
7213,0.01,0.01,0.01,0.01,0.01
7214,0.01,0.01,0.01,0.01,0.01
7215,0.03,0.03,0.03,0.01,0.03
7216,0.01,0.01,0.01,0.01,0.01
7217,0.01,0.01,0.01,0.01,0.01
7218,0.03,0.03,0.03,0.03,0.03
7219,0.01,0.01,0.01,0.01,0.01
7220,0.01,0.01,0.01,0.01,0.01
7221,0.01,0.01,0.01,0.01,0.01
7222,0.01,0.01,0.01,0.01,0.01
7223,0.03,0.03,0.03,0.03,0.03
7224,0.03,0.03,0.03,0.03,0.03
7225,0.01,0.01,0.01,0.01,0.01
7226,0.03,0.03,0.03,0.03,0.03
7227,0.01,0.01,0.01,0.01,0.01
7228,0.03,0.03,0.03,0.03,0.03
7229,0.01,0.01,0.01,0.01,0.01
7230,0.01,0.01,0.01,0.01,0.01
7231,0.01,0.01,0.01,0.01,0.01
7232,0.03,0.03,0.03,0.03,0.03
7233,0.01,0.01,0.01,0.01,0.01
7234,0.05,0.05,0.05,0.03,0.05
7235,0.05,0.03,0.05,0.05,0.05
7236,0.03,0.03,0.03,0.03,0.03
7237,0.01,0.03,0.01,0.01,0.01
7238,0.01,0.01,0.01,0.01,0.01
7239,0.01,0.01,0.01,0.01,0.01
7240,0.01,0.01,0.01,0.01,0.01
7241,0.01,0.03,0.01,0.03,0.01
7242,0.01,0.03,0.03,0.03,0.03
7243,0.03,0.01,0.01,0.03,0.03
7244,0.01,0.01,0.01,0.01,0.01
7245,0.01,0.01,0.01,0.03,0.01
7246,0.01,0.01,0.01,0.01,0.01
7247,0.01,0.01,0.01,0.01,0.01
7248,0.01,0.01,0.01,0.01,0.01
7249,0.01,0.01,0.01,0.01,0.01
7250,0.03,0.03,0.03,0.03,0.03
7251,0.01,0.01,0.01,0.01,0.01
7252,0.03,0.03,0.03,0.03,0.03
7253,0.03,0.05,0.03,0.03,0.03
7254,0.03,0.03,0.03,0.03,0.03
7255,0.01,0.01,0.01,0.01,0.01
7256,0.01,0.01,0.01,0.01,0.01
7257,0.03,0.03,0.03,0.03,0.03
7258,0.01,0.01,0.01,0.01,0.01
7259,0.01,0.01,0.01,0.01,0.01
7260,0.05,0.03,0.05,0.03,0.03
7261,0.03,0.03,0.03,0.03,0.03
7262,0.01,0.01,0.01,0.01,0.01
7263,0.01,0.01,0.01,0.01,0.01
7264,0.01,0.01,0.01,0.01,0.01
7265,0.01,0.01,0.01,0.01,0.01
7266,0.03,0.03,0.03,0.03,0.03
7267,0.03,0.03,0.03,0.03,0.03
7268,0.01,0.01,0.01,0.01,0.01
7269,0.01,0.01,0.01,0.01,0.01
7270,0.01,0.01,0.01,0.01,0.01
7271,0.03,0.03,0.03,0.03,0.03
7272,0.01,0.01,0.01,0.01,0.01
7273,0.01,0.01,0.01,0.01,0.01
7274,0.01,0.01,0.01,0.01,0.01
7275,0.03,0.03,0.03,0.03,0.03
7276,0.03,0.03,0.03,0.03,0.03
7277,0.03,0.03,0.03,0.05,0.07
7278,0.03,0.03,0.03,0.03,0.03
7279,0.01,0.01,0.01,0.01,0.01
7280,0.01,0.01,0.01,0.01,0.01
7281,0.03,0.03,0.03,0.03,0.03
7282,0.03,0.03,0.03,0.03,0.03
7283,0.07,0.07,0.05,0.07,0.07
7284,0.01,0.01,0.01,0.01,0.01
7285,0.03,0.03,0.03,0.03,0.03
7286,0.01,0.01,0.01,0.01,0.01
7287,0.01,0.01,0.01,0.01,0.01
7288,0.03,0.01,0.01,0.01,0.01
7289,0.01,0.01,0.01,0.01,0.01
7290,0.01,0.01,0.01,0.01,0.01
7291,0.01,0.01,0.01,0.01,0.01
7292,0.01,0.01,0.01,0.03,0.01
7293,0.01,0.01,0.01,0.01,0.01
7294,0.01,0.01,0.03,0.01,0.01
7295,0.01,0.01,0.01,0.01,0.01
7296,0.01,0.01,0.01,0.01,0.01
7297,0.03,0.03,0.03,0.03,0.03
7298,0.01,0.01,0.01,0.01,0.01
7299,0.01,0.01,0.01,0.01,0.01
7300,0.03,0.03,0.03,0.03,0.03
7301,0.01,0.01,0.01,0.01,0.01
7302,0.03,0.03,0.03,0.03,0.03
7303,0.01,0.01,0.01,0.01,0.01
7304,0.01,0.01,0.01,0.01,0.01
7305,0.01,0.01,0.01,0.01,0.01
7306,0.07,0.07,0.05,0.07,0.07
7307,0.05,0.07,0.03,0.05,0.07
7308,0.01,0.01,0.03,0.01,0.01
7309,0.01,0.01,0.01,0.01,0.01
7310,0.01,0.01,0.01,0.01,0.01
7311,0.03,0.03,0.03,0.03,0.03
7312,0.03,0.03,0.03,0.03,0.03
7313,0.03,0.03,0.03,0.03,0.03
7314,0.03,0.01,0.01,0.03,0.01
7315,0.01,0.01,0.01,0.01,0.01
7316,0.05,0.03,0.03,0.03,0.03
7317,0.01,0.01,0.01,0.01,0.01
7318,0.03,0.01,0.03,0.03,0.03
7319,0.03,0.03,0.03,0.03,0.03
7320,0.03,0.03,0.03,0.03,0.03
7321,0.01,0.01,0.01,0.01,0.01
7322,0.01,0.01,0.01,0.01,0.01
7323,0.01,0.01,0.01,0.01,0.01
7324,0.03,0.03,0.03,0.03,0.03
7325,0.01,0.01,0.01,0.03,0.01
7326,0.01,0.01,0.01,0.01,0.01
7327,0.03,0.01,0.01,0.03,0.03
7328,0.01,0.01,0.01,0.01,0.01
7329,0.01,0.01,0.01,0.01,0.01
7330,0.05,0.07,0.07,0.05,0.05
7331,0.03,0.03,0.03,0.03,0.03
7332,0.03,0.01,0.01,0.03,0.03
7333,0.01,0.01,0.03,0.01,0.01
7334,0.01,0.01,0.01,0.01,0.03
7335,0.03,0.01,0.03,0.03,0.03
7336,0.03,0.03,0.03,0.03,0.03
7337,0.05,0.03,0.03,0.03,0.03
7338,0.01,0.03,0.03,0.01,0.01
7339,0.01,0.01,0.01,0.01,0.01
7340,0.01,0.03,0.03,0.01,0.03
7341,0.01,0.03,0.03,0.01,0.03
7342,0.03,0.01,0.01,0.03,0.01
7343,0.01,0.01,0.03,0.01,0.01
7344,0.01,0.01,0.01,0.01,0.01
7345,0.01,0.01,0.01,0.01,0.01
7346,0.01,0.01,0.01,0.01,0.01
7347,0.03,0.03,0.03,0.03,0.03
7348,0.01,0.01,0.01,0.01,0.01
7349,0.03,0.03,0.03,0.03,0.03
7350,0.01,0.01,0.01,0.01,0.01
7351,0.01,0.01,0.01,0.01,0.01
7352,0.01,0.01,0.01,0.01,0.01
7353,0.01,0.01,0.01,0.01,0.01
7354,0.03,0.03,0.03,0.03,0.03
7355,0.01,0.03,0.03,0.03,0.03
7356,0.01,0.01,0.01,0.01,0.01
7357,0.03,0.01,0.01,0.01,0.01
7358,0.03,0.01,0.01,0.01,0.01
7359,0.05,0.05,0.05,0.07,0.05
7360,0.01,0.03,0.05,0.03,0.03
7361,0.01,0.01,0.01,0.01,0.01
7362,0.03,0.01,0.01,0.01,0.01
7363,0.03,0.05,0.03,0.03,0.03
7364,0.03,0.01,0.01,0.01,0.01
7365,0.01,0.01,0.01,0.01,0.01
7366,0.01,0.01,0.01,0.01,0.01
7367,0.01,0.01,0.01,0.01,0.01
7368,0.01,0.01,0.01,0.01,0.01
7369,0.03,0.01,0.01,0.01,0.01
7370,0.01,0.01,0.01,0.01,0.01
7371,0.01,0.01,0.01,0.01,0.01
7372,0.03,0.03,0.03,0.03,0.03
7373,0.01,0.01,0.03,0.03,0.03
7374,0.03,0.03,0.03,0.03,0.03
7375,0.03,0.03,0.01,0.03,0.03
7376,0.05,0.03,0.03,0.03,0.03
7377,0.03,0.03,0.03,0.03,0.03
7378,0.05,0.07,0.05,0.05,0.05
7379,0.05,0.05,0.03,0.05,0.05
7380,0.03,0.03,0.03,0.03,0.03
7381,0.01,0.03,0.03,0.03,0.03
7382,0.03,0.01,0.01,0.01,0.01
7383,0.03,0.03,0.03,0.03,0.03
7384,0.03,0.01,0.01,0.01,0.01
7385,0.01,0.01,0.01,0.01,0.01
7386,0.03,0.01,0.01,0.01,0.01
7387,0.03,0.01,0.01,0.01,0.01
7388,0.01,0.01,0.01,0.01,0.01
7389,0.01,0.01,0.01,0.01,0.01
7390,0.01,0.01,0.01,0.01,0.01
7391,0.01,0.01,0.01,0.01,0.01
7392,0.03,0.03,0.03,0.03,0.03
7393,0.03,0.03,0.03,0.03,0.03
7394,0.03,0.03,0.03,0.03,0.03
7395,0.01,0.01,0.01,0.01,0.01
7396,0.03,0.03,0.03,0.03,0.03
7397,0.01,0.01,0.01,0.01,0.01
7398,0.01,0.01,0.01,0.01,0.01
7399,0.01,0.01,0.01,0.01,0.01
7400,0.01,0.01,0.01,0.01,0.01
7401,0.01,0.01,0.01,0.01,0.01
7402,0.03,0.05,0.03,0.05,0.03
7403,0.03,0.01,0.03,0.03,0.03
7404,0.01,0.01,0.01,0.01,0.01
7405,0.01,0.01,0.01,0.01,0.01
7406,0.01,0.01,0.01,0.01,0.01
7407,0.01,0.01,0.01,0.01,0.01
7408,0.05,0.03,0.05,0.03,0.03
7409,0.01,0.01,0.01,0.01,0.01
7410,0.01,0.01,0.01,0.01,0.01
7411,0.01,0.01,0.01,0.01,0.01
7412,0.01,0.01,0.01,0.01,0.01
7413,0.03,0.03,0.03,0.03,0.01
7414,0.01,0.01,0.03,0.03,0.03
7415,0.01,0.01,0.03,0.03,0.03
7416,0.01,0.01,0.01,0.01,0.01
7417,0.01,0.01,0.01,0.01,0.01
7418,0.03,0.03,0.03,0.03,0.03
7419,0.03,0.03,0.03,0.03,0.03
7420,0.01,0.01,0.01,0.01,0.01
7421,0.03,0.03,0.03,0.03,0.03
7422,0.03,0.03,0.03,0.03,0.03
